Age,Number of Dependents,Number of Referrals,Monthly Charge,Family_Status,Discounted_Plan,City_Frequency,Senior Citizen_True,Married_True,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_Yes,Premium Tech Support_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn_Label_Encoded,Charge_Segment,Age_Segment,City_Size_Category,City_Frequency_Category,City
77,0,0,110.1,0,0,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Berkeley
73,0,0,99.65,0,0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Richmond
74,0,0,45.4,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,El Sobrante
78,0,0,59.85,0,0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,San Rafael
76,0,5,89.45,0,0,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Novato
66,2,6,79.85,1,0,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,Petaluma
65,0,9,54.1,0,0,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,Petaluma
65,0,0,48.75,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Brookdale
76,1,7,110.2,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,San Martin
74,0,9,46.35,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Scotts Valley
76,0,0,93.9,0,0,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Stockton
79,0,8,98.1,0,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Sheep Ranch
79,0,2,115.6,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Denair
76,0,10,97.95,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Hilmar
73,0,4,77.35,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Long Barn
79,0,0,75.5,0,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Mi Wuk Village
80,0,7,75.3,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Patterson
74,0,0,49.2,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Snelling
68,0,2,79.3,0,0,51,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Mid Spend (40-80),Senior (55+),Large,High,Escondido
70,0,7,105.75,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Healdsburg
70,0,8,104.85,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Kelseyville
71,0,0,74.1,0,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Manchester
80,0,0,101.3,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Occidental
80,0,0,99.1,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Yorkville
80,0,0,94.75,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Ferndale
73,0,5,95.35,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Honeydew
72,0,0,74.05,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Hydesville
74,0,0,89.6,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Klamath
69,0,10,71.0,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Redway
65,0,0,93.6,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Salyer
73,0,0,58.4,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Greenwood
66,0,0,107.4,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Isleton
68,0,10,90.85,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Knights Landing
75,0,0,104.35,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Pilot Hill
72,0,0,55.45,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Pine Grove
69,0,0,96.85,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Rio Linda
67,0,0,102.1,0,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Vacaville
68,0,0,96.6,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Applegate
66,0,5,94.65,0,0,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Twin Bridges
79,0,0,20.05,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Granite Bay
67,0,0,69.15,0,0,108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,Sacramento
77,1,5,19.8,1,1,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Sacramento
80,1,7,69.2,1,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Berry Creek
68,0,4,84.85,0,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Challenge
80,0,0,74.9,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Dunnigan
77,0,5,80.3,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,North San Juan
75,0,7,97.25,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Palermo
73,0,0,33.45,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Willows
67,0,0,20.3,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Burney
73,0,1,108.5,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Corning
65,0,10,58.95,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Dorris
65,0,0,69.1,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Igo
72,0,4,111.65,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Los Molinos
78,0,0,84.35,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Mineral
72,0,2,71.1,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Montgomery Creek
70,0,4,85.15,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Mount Shasta
77,0,7,84.8,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Vina
65,0,1,84.0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Likely
79,0,5,24.7,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Portola
71,0,0,97.05,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Ravendale
70,0,0,74.45,0,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Standish
73,0,7,84.3,0,0,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Tahoe City
65,1,4,53.0,1,0,293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,Los Angeles
79,0,8,93.8,0,0,293,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Los Angeles
69,0,5,25.6,0,1,293,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Los Angeles
66,0,0,110.75,0,0,293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Los Angeles
76,0,4,94.5,0,0,293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Los Angeles
78,0,0,34.65,0,0,293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Los Angeles
73,0,10,52.3,0,0,293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,Los Angeles
65,0,0,95.6,0,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Beverly Hills
75,2,0,29.9,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Small,Low,Hawthorne
68,0,1,99.1,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,South Gate
79,0,1,25.1,0,1,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Inglewood
66,1,1,76.25,1,0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,Santa Monica
73,0,0,24.9,0,1,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Torrance
80,0,1,104.45,0,0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Whittier
65,0,0,83.4,0,0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Long Beach
73,0,3,99.7,0,0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Pasadena
73,0,0,72.6,0,0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,Mid Spend (40-80),Senior (55+),Large,High,Glendale
70,0,0,116.5,0,0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Glendale
67,0,0,106.8,0,0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Glendale
75,0,7,30.75,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Small,Low,Agoura Hills
65,0,8,94.55,0,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Newhall
78,0,0,104.4,0,0,25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Burbank
79,0,1,101.5,0,0,25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Burbank
69,1,1,103.95,1,0,25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Burbank
72,0,0,108.1,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Valley Village
69,0,2,24.85,0,1,15,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Medium,Medium,Covina
77,0,9,92.55,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Glendora
65,3,7,107.45,1,0,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Monterey Park
68,0,0,100.15,0,0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Ontario
65,0,10,105.85,0,0,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,West Covina
68,0,7,107.5,0,0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Chula Vista
79,0,0,73.0,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Small,Low,Descanso
65,0,1,77.9,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,La Mesa
77,0,5,110.45,0,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Lemon Grove
77,0,0,44.85,0,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Small,Low,National City
69,0,7,29.8,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Small,Low,Pine Valley
79,0,3,19.85,0,1,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Medium,Medium,Spring Valley
73,0,3,108.1,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Del Mar
70,0,1,108.75,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Ranchita
71,0,1,105.9,0,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Santa Ysabel
78,0,1,70.45,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,Vista
73,0,1,109.75,0,0,285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,High Spend (>80),Senior (55+),Large,High,San Diego
75,0,0,104.95,0,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Pioneertown
78,0,5,85.55,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Helendale
67,0,0,80.55,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Lucerne Valley
66,0,4,78.5,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Lytle Creek
71,0,3,92.7,0,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Oro Grande
74,0,10,89.45,0,0,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Murrieta
71,0,1,98.7,0,0,28,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Irvine
69,0,0,92.45,0,0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,San Clemente
76,2,5,86.7,1,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Laguna Niguel
78,0,1,105.0,0,0,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Santa Ana
77,0,0,95.4,0,0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Anaheim
72,0,1,115.05,0,0,28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Anaheim
76,0,0,78.85,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,Fullerton
71,0,0,86.55,0,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Fullerton
